itemName,url 
李敖论性(全),http://cl.koco.pw/htm_data/20/0803/120524.html
人间.那一场风花雪月的事(全),http://cl.koco.pw/htm_data/20/0803/120385.html
薛家将(全),http://cl.koco.pw/htm_data/20/0803/120367.html
名门之后（1~209完结+番外）,http://cl.koco.pw/htm_data/20/1410/1230300.html
三石原创小说之暑假义工,http://cl.koco.pw/htm_data/20/1409/1209338.html
欲火轮回,http://cl.koco.pw/htm_data/20/1409/1203752.html
心禁锢[完结],http://cl.koco.pw/htm_data/20/1409/1206171.html
乱世修色行[完结],http://cl.koco.pw/htm_data/20/1409/1203394.html
媚媚的性福人生[全文完],http://cl.koco.pw/htm_data/20/1409/1205253.html
我是大魔鬼[15集共160章完结],http://cl.koco.pw/htm_data/20/1404/1062656.html
女子复仇队的悲惨遭遇（艳女蒙难）[1-21完结],http://cl.koco.pw/htm_data/20/1404/1062678.html
腐败床榻[未删节全本1-195章完],http://cl.koco.pw/htm_data/20/1404/1061688.html
魅骨少妇（1-23章完）,http://cl.koco.pw/htm_data/20/1404/1062136.html
无限成神之路[未删节1-337章+番外117章，完结],http://cl.koco.pw/htm_data/20/1404/1061567.html
SM魔术师接龙系列（1-102章更新完）,http://cl.koco.pw/htm_data/20/1404/1061636.html
都市情侠风云录（1-50章）[全本完],http://cl.koco.pw/htm_data/20/1406/1114469.html
濡肌抄[全本完],http://cl.koco.pw/htm_data/20/1406/1138496.html
剑起云深(全书完),http://cl.koco.pw/htm_data/20/1406/1135650.html
逍遥[三十二章完][每章2万字],http://cl.koco.pw/htm_data/20/1406/1113335.html
琉璃色的雪[短篇全],http://cl.koco.pw/htm_data/20/1406/1137979.html
院长办公室 (1-507章) 全文完,http://cl.koco.pw/htm_data/20/1406/1136039.html
四海龙女（1-29）[全本完],http://cl.koco.pw/htm_data/20/1406/1143135.html
情色搜神记（未删节精校版）[全本完],http://cl.koco.pw/htm_data/20/1406/1103209.html
翠西的沉沦(1-39章，已完结),http://cl.koco.pw/htm_data/20/1405/1087752.html
钱伟成卖妻[11章完],http://cl.koco.pw/htm_data/20/1405/1087097.html
艳宅[长篇29章完结],http://cl.koco.pw/htm_data/20/1405/1087082.html
新編蝸居H版(１－６７),http://cl.koco.pw/htm_data/20/1405/1107788.html
与妻共乐之阳痿回忆录[30章已完结],http://cl.koco.pw/htm_data/20/1405/1086247.html
穿越之极品色女,http://cl.koco.pw/htm_data/20/1411/1290087.html
调教女友[全本+番外+婚后篇全]附下载,http://cl.koco.pw/htm_data/20/1411/1259038.html
都市之校园猎欲[完]附下载,http://cl.koco.pw/htm_data/20/1411/1259575.html
杨家将外传[长篇连载完毕],http://cl.koco.pw/htm_data/20/1411/1258529.html
大唐双龙夺艳记,http://cl.koco.pw/htm_data/20/1512/1739891.html
超级升职器(1-68)[完],http://cl.koco.pw/htm_data/20/1511/1738833.html
肉蒲兵团 （1-3部更新完结）,http://cl.koco.pw/htm_data/20/1511/1738251.html
惠惠（11.6更新至25（已完结））作者：pobird,http://cl.koco.pw/htm_data/20/1511/1640333.html
醉梦人间（1-34完）作者：一剑潇潇,http://cl.koco.pw/htm_data/20/1511/1726155.html
都市玄幻：欲之沉沦（第一部1-56章完）作者：p474400487,http://cl.koco.pw/htm_data/20/1511/1725179.html
我和女儿子然（更新至53节，已完结）,http://cl.koco.pw/htm_data/20/1511/1723469.html
斗破穹苍H系列(六篇+二部完),http://cl.koco.pw/htm_data/20/1511/1718793.html
国庆与公务员少女的约会,http://cl.koco.pw/htm_data/20/1710/2706633.html
和一位银行女职员的无果爱恋,http://cl.koco.pw/htm_data/20/1710/2706595.html
人妻小薇,http://cl.koco.pw/htm_data/20/1710/2704841.html
丝袜阿姨我爱你,http://cl.koco.pw/htm_data/20/1710/2705216.html
风雨情缘（全本完）,http://cl.koco.pw/htm_data/20/1710/2705122.html
重生诡情之欲望都市（1-23完）作者：楚生狂歌,http://cl.koco.pw/htm_data/20/1710/2704638.html
知己的真实洗浴经历,http://cl.koco.pw/htm_data/20/1710/2704387.html
我和同事的一段出差往事，真实经历,http://cl.koco.pw/htm_data/20/1710/2704375.html
我和邻居周姐,http://cl.koco.pw/htm_data/20/1710/2704352.html
办公室里的权欲和诱惑[已完结],http://cl.koco.pw/htm_data/20/1503/1372619.html
变态夫妻的淫窟[全],http://cl.koco.pw/htm_data/20/1501/1342631.html
老婆，你快乐吗？[完],http://cl.koco.pw/htm_data/20/1501/1342621.html
侠女虐奸史[完],http://cl.koco.pw/htm_data/20/1501/1305242.html
从猜疑不快到证实理解再到共同快乐[全],http://cl.koco.pw/htm_data/20/1501/1341361.html
绝色风流王（未删节第1---第320章）[ 全文完 ],http://cl.koco.pw/htm_data/20/1501/1305416.html
穿越成为低档妓女[86章完结],http://cl.koco.pw/htm_data/20/1501/1306745.html
我在国企那些年[全本],http://cl.koco.pw/htm_data/20/1501/1305277.html
所爱非人之一 不配的恋人,http://cl.koco.pw/htm_data/20/1708/2592588.html
永不背叛的妻子,http://cl.koco.pw/htm_data/20/1708/2592503.html
我在办公室狂干美艳女上司,http://cl.koco.pw/htm_data/20/1708/2592481.html
失忆症,http://cl.koco.pw/htm_data/20/1708/2592480.html
家的沦陷之引牛入室+番外篇（全）作者：stanleyleee,http://cl.koco.pw/htm_data/20/1607/1983531.html
［原创作品］夏天，海滩，我们的第一次,http://cl.koco.pw/htm_data/20/1606/1980565.html
绿龙红凤（16/07/02更新至53（完结））作者：流精岁月,http://cl.koco.pw/htm_data/20/1606/1979349.html
乡村御医,http://cl.koco.pw/htm_data/20/1606/1964112.html
悲孽人生,http://cl.koco.pw/htm_data/20/1606/1957283.html
都市花缘梦（1-2部完结+后记）作者：群芳丛中,http://cl.koco.pw/htm_data/20/1605/1950647.html
[Rep]我与儿媳妇的微信激情 （第34楼更新到第24章）修正版  作者：狂风 已完结,http://cl.koco.pw/htm_data/20/1605/1938218.html
意乱天下[1-21章全],http://cl.koco.pw/htm_data/20/1506/1513763.html
攻陷新婚少妇（个人回忆录）（作者：柒柒八八）1-22完,http://cl.koco.pw/htm_data/20/1506/1384339.html
战龙征艳史（1-16全）作者：woaishuine,http://cl.koco.pw/htm_data/20/1506/1491035.html
奴场上的奴姬（1-24全+外）作者：trsmk2,http://cl.koco.pw/htm_data/20/1506/1490531.html
那些年，我爱的那一位老师（1-13全）作者：打打POWER（ilovew000123）,http://cl.koco.pw/htm_data/20/1506/1490395.html
我和亲姨 作者不详[完结],http://cl.koco.pw/htm_data/20/1506/1509460.html
乡村之大被同眠(1-300章)[完结],http://cl.koco.pw/htm_data/20/1506/1475678.html
小涵的淫荡告白(1-39)[完结],http://cl.koco.pw/htm_data/20/1506/1474693.html
[转载] 终于看到了小堂妹粉嫩的小奶头（附大图）+更新,http://cl.koco.pw/htm_data/20/1310/970429.html
[转载] 中秋节和小堂妹视频聊天，无意中看到她的嫩屄了！！！[频聊天截图],http://cl.koco.pw/htm_data/20/1310/962362.html
[转载] 妻子真实职场经历：刚工作的妻子被她的经理摸奶子 +照片,http://cl.koco.pw/htm_data/20/1310/972782.html
[林雨欣有声小说全集]欧阳雪+准夫妻性事+小熊性事+其他八部(有声合集第二波),http://cl.koco.pw/htm_data/20/1310/964752.html
转载（真实经历）[官二代好友的娇妻：从清纯的小女孩到哺乳的辣妈]（附真裸体哺乳图）,http://cl.koco.pw/htm_data/20/1310/961559.html
原来男人也可以卖,http://cl.koco.pw/htm_data/20/0812/212667.html
妈妈的爱与哀愁,http://cl.koco.pw/htm_data/20/0812/212662.html
二十九夜（完）,http://cl.koco.pw/htm_data/20/0812/212471.html
成家大院[全],http://cl.koco.pw/htm_data/20/0812/212088.html
妈妈真伟大,http://cl.koco.pw/htm_data/20/0811/210179.html
官道仕途,http://cl.koco.pw/htm_data/20/0802/107284.html
三折剑[全],http://cl.koco.pw/htm_data/20/0802/107269.html
被精液淹没的成熟女人,http://cl.koco.pw/htm_data/20/0802/106864.html
勇气 (无法再转帖 十分抱歉.),http://cl.koco.pw/htm_data/20/0802/104865.html
海盗的悠闲生活之抢亲篇,http://cl.koco.pw/htm_data/20/0801/103005.html
龙使（外边找不到的小说）长篇H趣味小说,http://cl.koco.pw/htm_data/20/0801/102944.html
一剑破天娇[全本],http://cl.koco.pw/htm_data/20/0801/101768.html
性、谎言、录像带（全）,http://cl.koco.pw/htm_data/20/1403/1060706.html
青春有悔,http://cl.koco.pw/htm_data/20/1403/1060626.html
母子不了情,http://cl.koco.pw/htm_data/20/1403/1058699.html
魔界宝典三部曲 ,http://cl.koco.pw/htm_data/20/1403/1035878.html
淡腥[全],http://cl.koco.pw/htm_data/20/1403/1057599.html
一个超极荡妇的乱伦之爱（1-7章2.6万字，口味稍重）[完],http://cl.koco.pw/htm_data/20/1403/1057098.html
更年期的黄蓉(全)及续一,http://cl.koco.pw/htm_data/20/0803/120337.html
情色射雕,http://cl.koco.pw/htm_data/20/0803/120309.html
奇兽淫虐,http://cl.koco.pw/htm_data/20/0803/120194.html
影院里的激情故事,http://cl.koco.pw/htm_data/20/0803/120189.html
淫女的性虐待与大屠杀(全),http://cl.koco.pw/htm_data/20/0803/120183.html
警探姐妹花(全),http://cl.koco.pw/htm_data/20/0803/119979.html
魔女天娇美人志(1~120回）,http://cl.koco.pw/htm_data/20/1409/1201595.html
混在日本当男优[全本完],http://cl.koco.pw/htm_data/20/1409/1205029.html
绯色官途1－4卷[完结],http://cl.koco.pw/htm_data/20/1409/1204474.html
革命逸事[H版完结],http://cl.koco.pw/htm_data/20/1409/1204329.html
不伦舞台[完结],http://cl.koco.pw/htm_data/20/1409/1204245.html
神魔都市(邪意都市)[未删节全本1-223章完],http://cl.koco.pw/htm_data/20/1404/1061328.html
欲望都市[1-43完结],http://cl.koco.pw/htm_data/20/1404/1061072.html
废都[1-25完结+后记+评论],http://cl.koco.pw/htm_data/20/1404/1061033.html
公安局长（中篇）,http://cl.koco.pw/htm_data/20/1404/1060608.html
买房性事(长篇14章完）,http://cl.koco.pw/htm_data/20/1404/1061471.html
妇科男医（未删节全本）[1-290章，更新完],http://cl.koco.pw/htm_data/20/1404/1059764.html
春染绣塌,http://cl.koco.pw/htm_data/20/1404/1087664.html
护花野蛮人 (1-420章) 全本完,http://cl.koco.pw/htm_data/20/1406/1136041.html
小青的自白[23章完],http://cl.koco.pw/htm_data/20/1406/1112321.html
娱乐独裁者（未删节1-320章） 全文完,http://cl.koco.pw/htm_data/20/1406/1135776.html
纵横秘史（未删1-260章）[全本完],http://cl.koco.pw/htm_data/20/1406/1112070.html
武侠[全本完],http://cl.koco.pw/htm_data/20/1406/1140208.html
春色满园,http://cl.koco.pw/htm_data/20/1406/1110066.html
流氓校长 [全书131章],http://cl.koco.pw/htm_data/20/1406/1110049.html
孽欲[31章完],http://cl.koco.pw/htm_data/20/1405/1086207.html
女警传说之泯情圈套,http://cl.koco.pw/htm_data/20/1405/1107024.html
小遥的故事（1-31章，完结）,http://cl.koco.pw/htm_data/20/1405/1085756.html
风流太子后宫（长篇）,http://cl.koco.pw/htm_data/20/1405/1085560.html
人妻俱乐部（长篇1-225章完）,http://cl.koco.pw/htm_data/20/1405/1085141.html
少年阿宾（1-72章 完结）,http://cl.koco.pw/htm_data/20/1405/1105157.html
烽火狼牙缘[全集完],http://cl.koco.pw/htm_data/20/1411/1256617.html
娇艳校园[93章完],http://cl.koco.pw/htm_data/20/1411/1256871.html
母子大胆性游戏[上下二部完],http://cl.koco.pw/htm_data/20/1411/1256764.html
缚美传[完],http://cl.koco.pw/htm_data/20/1411/1254796.html
阿宾的风流[全文+续集完],http://cl.koco.pw/htm_data/20/1411/1254482.html
番外  夜魔君Ⅱ真假妻子[完结],http://cl.koco.pw/htm_data/20/1411/1253458.html
邻居、同学、女友[完] 附下载,http://cl.koco.pw/htm_data/20/1411/1245303.html
玉辟邪（全书完，更新至35楼）,http://cl.koco.pw/htm_data/20/1511/1716861.html
女生宿舍里的帮忙,http://cl.koco.pw/htm_data/20/1710/2703070.html
丝袜人妻家中受辱,http://cl.koco.pw/htm_data/20/1710/2702406.html
清洁工陈妈,http://cl.koco.pw/htm_data/20/1710/2702109.html
迷人的美少妇,http://cl.koco.pw/htm_data/20/1710/2702223.html
给妻子加餐,http://cl.koco.pw/htm_data/20/1710/2701058.html
山村诱惑（第一次发帖，如有违规请删除）,http://cl.koco.pw/htm_data/20/1710/2700267.html
美少女战士[完],http://cl.koco.pw/htm_data/20/1501/1300572.html
马戏团志愿者小珍(1-6完）,http://cl.koco.pw/htm_data/20/1501/1336928.html
绝色人妇美教师（全本+外传）[完结],http://cl.koco.pw/htm_data/20/1501/1304057.html
情欲修仙修正版（第一部1-32章）[完结],http://cl.koco.pw/htm_data/20/1501/1303036.html
[王牌女警之滿員痴漢列車]（完结）,http://cl.koco.pw/htm_data/20/1501/1302470.html
夜夜夜春宵[完],http://cl.koco.pw/htm_data/20/1501/1296758.html
叛逆的代价,http://cl.koco.pw/htm_data/20/1708/2592140.html
美少女修仙世界,http://cl.koco.pw/htm_data/20/1708/2592138.html
病后奇迹,http://cl.koco.pw/htm_data/20/1708/2591655.html
异地女友之情欲难收[1-28章完],http://cl.koco.pw/htm_data/20/1605/1935663.html
完全摧花手册之狼穴羔羊（1-18全）作者：mrbigdick,http://cl.koco.pw/htm_data/20/1605/1932913.html
完全摧花手册之魔窟娇娃（1-8全）作者：mrbigdick,http://cl.koco.pw/htm_data/20/1605/1932893.html
潜伏2.0（共220章）完,http://cl.koco.pw/htm_data/20/1605/1926260.html
疯狂内功（1-7卷完结）作者：马可·菠萝,http://cl.koco.pw/htm_data/20/1605/1924061.html
观澜 [ 完结 ],http://cl.koco.pw/htm_data/20/1506/1434526.html
三人新世界 (全本) 作者：早见优（墨染空城）第1-70章[完结],http://cl.koco.pw/htm_data/20/1506/1486384.html
故乡的雪，故乡的情（全文+续篇）[完结],http://cl.koco.pw/htm_data/20/1506/1507123.html
成龙记(全)  作者：失落[1~12完结],http://cl.koco.pw/htm_data/20/1506/1506772.html
[有声小说第三波合集]情爱夜话+十七岁+两短篇+叶倩彤叫声剪辑,http://cl.koco.pw/htm_data/20/1310/966026.html
转载 [100%真实+老照片]一张老照片的故事：妈妈的乳房和二狗叔,http://cl.koco.pw/htm_data/20/1310/962863.html
转载 朋友回国上不了facebook，他老婆却在facebook上大秀自拍[附图],http://cl.koco.pw/htm_data/20/1310/961948.html
兽心沸腾（全本）,http://cl.koco.pw/htm_data/20/1310/952432.html
[第一波][叶倩彤有声全集]高树三姐妹+天地之间+其他3部[更新分部网盘与种子],http://cl.koco.pw/htm_data/20/1310/956737.html
《狼性村长》全集,http://cl.koco.pw/htm_data/20/1309/958412.html
[叶倩彤专场MP3+电子书]少妇白洁+高树三姐妹+我妻如奴[MP3/3部],http://cl.koco.pw/htm_data/20/1309/951128.html
女白领的自述九集（MP3）,http://cl.koco.pw/htm_data/20/0811/210120.html
與母親的緣,http://cl.koco.pw/htm_data/20/0811/206432.html
[电子书] 风月大陆(全本) (CHM),http://cl.koco.pw/htm_data/20/0811/205231.html
山村性事,http://cl.koco.pw/htm_data/20/0811/202097.html
后宫学园(87节).......属于中长篇的小说(已完),http://cl.koco.pw/htm_data/20/0811/201974.html
大侠魂---情色版  （全）,http://cl.koco.pw/htm_data/20/0810/194377.html
飞来的艳遇（原创勿转）,http://cl.koco.pw/htm_data/20/0810/193273.html
我认识的100个女孩,http://cl.koco.pw/htm_data/20/0801/101551.html
绛阙虹飞（全）,http://cl.koco.pw/htm_data/20/0801/101381.html
最完整的《朱颜血》十部（请勿跟贴）,http://cl.koco.pw/htm_data/20/0801/101308.html
金笛玉芙蓉[全本],http://cl.koco.pw/htm_data/20/0801/101271.html
苦海飞龙[全],http://cl.koco.pw/htm_data/20/0801/99417.html
郊游干了女友的同学,http://cl.koco.pw/htm_data/20/0801/98979.html
熟女情怀的归属[未删节1--26章全本],http://cl.koco.pw/htm_data/20/1403/1038485.html
下岗女工之后的生活（共29章，更新完）,http://cl.koco.pw/htm_data/20/1403/1050790.html
姹女奇功[2月24日更新完],http://cl.koco.pw/htm_data/20/1403/1031449.html
淫荡女领导[超长篇] 完结,http://cl.koco.pw/htm_data/20/1403/1033343.html
暗夜新妖姬[2月17日已更新完],http://cl.koco.pw/htm_data/20/1403/1031169.html
黄色的岁月,http://cl.koco.pw/htm_data/20/0803/119937.html
下岗之后,http://cl.koco.pw/htm_data/20/0803/119935.html
Ｏ的故事（经典SM小说全文）,http://cl.koco.pw/htm_data/20/0803/119870.html
鹰翔长空(全),http://cl.koco.pw/htm_data/20/0803/119867.html
多少偷情多少爱(全),http://cl.koco.pw/htm_data/20/0803/119862.html
堕落警察三部曲(全),http://cl.koco.pw/htm_data/20/0803/119818.html
游龙传(全),http://cl.koco.pw/htm_data/20/0803/119812.html
妹喜-她的淫乱灭亡了夏朝,http://cl.koco.pw/htm_data/20/0803/119738.html
风流花医[全文完],http://cl.koco.pw/htm_data/20/1409/1204249.html
神雕外传之郭襄[完结],http://cl.koco.pw/htm_data/20/1409/1204520.html
独宠嫂嫂[全文完],http://cl.koco.pw/htm_data/20/1409/1203401.html
东汉霸王(全书完),http://cl.koco.pw/htm_data/20/1409/1203189.html
[Rep]天使三部曲[完],http://cl.koco.pw/htm_data/20/1409/1202519.html
[三国梦想][全文完],http://cl.koco.pw/htm_data/20/1409/1227303.html
办公室孽缘[16章全集],http://cl.koco.pw/htm_data/20/1409/1227291.html
[萝莉今晚留下来][全文完],http://cl.koco.pw/htm_data/20/1409/1226890.html
[官姿][全文完],http://cl.koco.pw/htm_data/20/1409/1226887.html
欲念纵生[未删1-2卷340章完],http://cl.koco.pw/htm_data/20/1404/1059107.html
龙吟百美缘[未删节1-420完],http://cl.koco.pw/htm_data/20/1404/1059115.html
都市皇宫[150章完],http://cl.koco.pw/htm_data/20/1404/1059119.html
[Rep]盗花太岁（1-25章更新完）,http://cl.koco.pw/htm_data/20/1404/1059243.html
灰色天堂[1-10完结],http://cl.koco.pw/htm_data/20/1404/1059909.html
天降神妻[未删节全本完结],http://cl.koco.pw/htm_data/20/1404/1059944.html
按摩女日记(1—54章，已完结),http://cl.koco.pw/htm_data/20/1404/1087067.html
性爱调教园[全本完],http://cl.koco.pw/htm_data/20/1406/1138504.html
玉女盟（完结）作者:mashel,http://cl.koco.pw/htm_data/20/1406/1136045.html
狐媚 [01-135章 完],http://cl.koco.pw/htm_data/20/1406/1107160.html
课外授业[短篇完],http://cl.koco.pw/htm_data/20/1406/1134851.html
江湖有鱼（全书完）,http://cl.koco.pw/htm_data/20/1406/1100970.html
天使英雄传（1-50章，已完结）,http://cl.koco.pw/htm_data/20/1406/1106091.html
香艳迷醉[1-237]更新完结,http://cl.koco.pw/htm_data/20/1406/1105453.html
背德的螺旋[十章完],http://cl.koco.pw/htm_data/20/1406/1133618.html
情遗东门——我和一位小姐的故事[68章共578集已完结],http://cl.koco.pw/htm_data/20/1405/1084400.html
乱世风雨情（1-5卷完）,http://cl.koco.pw/htm_data/20/1405/1084282.html
神斧英雄（1—50章，中篇，已完结）,http://cl.koco.pw/htm_data/20/1405/1084294.html
秦末争霸之重生项羽（中篇）,http://cl.koco.pw/htm_data/20/1405/1084037.html
成人的爱情玩偶[完],http://cl.koco.pw/htm_data/20/1411/1274390.html
快乐人生(1-313),http://cl.koco.pw/htm_data/20/1411/1267215.html
雪舞江山 [全文完],http://cl.koco.pw/htm_data/20/1411/1263473.html
黛玉初啼,http://cl.koco.pw/htm_data/20/1411/1279792.html
飞行日记,http://cl.koco.pw/htm_data/20/1411/1242894.html
成为爸爸的情人[上下二部完],http://cl.koco.pw/htm_data/20/1411/1250101.html
我和老婆的羞耻经历,http://cl.koco.pw/htm_data/20/1710/2700813.html
纪委主任的骚老婆,http://cl.koco.pw/htm_data/20/1710/2700610.html
人妻虐肛全书----作者：结城彩雨,http://cl.koco.pw/htm_data/20/1506/1506740.html
囚禁你，蹂躏你(第1-3部175章全+番外8篇)[完结],http://cl.koco.pw/htm_data/20/1506/1485720.html
春水流（全本）作者：furm,http://cl.koco.pw/htm_data/20/1505/1505095.html
错位迷途（1-3卷全）,http://cl.koco.pw/htm_data/20/1505/1483103.html
我的将军生涯（1-33全）作者：ageliu,http://cl.koco.pw/htm_data/20/1505/1501777.html
空巢 留守村妇,http://cl.koco.pw/htm_data/20/1309/944009.html
乡村野和尚  已更新完,http://cl.koco.pw/htm_data/20/1308/941229.html
淫妻燕子的故事（图文）,http://cl.koco.pw/htm_data/20/1308/938287.html
动漫之后宫之旅  已更新完,http://cl.koco.pw/htm_data/20/1308/941310.html
艳体缠绵,http://cl.koco.pw/htm_data/20/1308/940427.html
[新]蹂躏女刑警 女警炼狱（系列连载8月13日61楼跟新完成）申请置顶,http://cl.koco.pw/htm_data/20/1308/936592.html
中心行里的少妇们,http://cl.koco.pw/htm_data/20/0810/192931.html
非凡人生【完整版】,http://cl.koco.pw/htm_data/20/0810/184597.html
北方的天空[完整],http://cl.koco.pw/htm_data/20/0809/180018.html
汉代宫廷艳史[全书],http://cl.koco.pw/htm_data/20/0808/164029.html
补发冰峰魔恋 1-50集  更新81-85集 金鳞小倩版16-20集,http://cl.koco.pw/htm_data/20/0807/159458.html
美妙人妻系列,http://cl.koco.pw/htm_data/20/0801/98924.html
惊艳,http://cl.koco.pw/htm_data/20/0801/98421.html
波黑厄运,http://cl.koco.pw/htm_data/20/0801/98359.html
色的征途,http://cl.koco.pw/htm_data/20/0801/97900.html
一千零一夜（已经全部发完了）,http://cl.koco.pw/htm_data/20/0801/97880.html
金鳞外传之 龙游浅水（更新到42章）,http://cl.koco.pw/htm_data/20/0801/97712.html
我的乱伦生涯,http://cl.koco.pw/htm_data/20/0801/97672.html
倚天屠龙之情色版[全书完],http://cl.koco.pw/htm_data/20/1403/1030326.html
苏婷的放荡生活 全文,http://cl.koco.pw/htm_data/20/1402/1028929.html
《迷途红杏》全文完,http://cl.koco.pw/htm_data/20/1402/1026936.html
淫生外传之和谐公司（全）,http://cl.koco.pw/htm_data/20/1402/1031819.html
笑看淫生（全）,http://cl.koco.pw/htm_data/20/1402/1031810.html
贩卖少妇全程记录（全）,http://cl.koco.pw/htm_data/20/1402/1031798.html
无间道,http://cl.koco.pw/htm_data/20/0803/119674.html
三大燕国淫传,http://cl.koco.pw/htm_data/20/0803/119651.html
熟女琴姐,http://cl.koco.pw/htm_data/20/0803/119461.html
奸警淫魔,http://cl.koco.pw/htm_data/20/0803/119321.html
清蒸美女之警花艳母,http://cl.koco.pw/htm_data/20/0803/119300.html
35C娇美女警惨遭强暴,http://cl.koco.pw/htm_data/20/0803/119177.html
木婉清被奸记,http://cl.koco.pw/htm_data/20/0803/119139.html
[山乡合欢曲][全文完],http://cl.koco.pw/htm_data/20/1409/1226546.html
[Rep]妻欲：欲望迷城[全书完],http://cl.koco.pw/htm_data/20/1409/1226243.html
龙纹宝鼎[1-17完结],http://cl.koco.pw/htm_data/20/1409/1225311.html
母子劫后缘（1-23）[完结],http://cl.koco.pw/htm_data/20/1409/1197930.html
蓝天航空公司的淫荡空姐[全文完],http://cl.koco.pw/htm_data/20/1409/1199532.html
笑傲神雕后续之神屌伏娇（中篇已更新完）,http://cl.koco.pw/htm_data/20/1404/1059559.html
性福就在转身处（个人原创）,http://cl.koco.pw/htm_data/20/1404/1059423.html
春光灿烂猪八戒之逢春风流（1-81章）,http://cl.koco.pw/htm_data/20/1404/1017179.html
《金鳞岂是池中物（全处修改版）》（全本）（已附上下载地址）,http://cl.koco.pw/htm_data/20/1404/1019101.html
浪荡皇帝[全文完],http://cl.koco.pw/htm_data/20/1404/1031154.html
笑傲神雕（超长篇25章完）,http://cl.koco.pw/htm_data/20/1404/999224.html
女子不伦大学[11章全],http://cl.koco.pw/htm_data/20/1406/1133588.html
内裤奇缘（完结）,http://cl.koco.pw/htm_data/20/1406/1104934.html
凌辱女教师[短篇],http://cl.koco.pw/htm_data/20/1406/1133012.html
一个小人物的艳遇 [全本1-79章+番外篇],http://cl.koco.pw/htm_data/20/1406/1104404.html
玩命偷香[1-889完结],http://cl.koco.pw/htm_data/20/1406/1102847.html
美姐凌辱计划[短篇全本],http://cl.koco.pw/htm_data/20/1406/1132490.html
桃运青年[1-600章 全书完],http://cl.koco.pw/htm_data/20/1406/1103707.html
大唐自在行（160章珍藏加料版全本完结）,http://cl.koco.pw/htm_data/20/1405/1083614.html
姑妄言（媲美金瓶梅，更新完，1楼网盘下载）,http://cl.koco.pw/htm_data/20/1405/1077073.html
结婚十年（一个关于忠诚与背叛的故事)[完],http://cl.koco.pw/htm_data/20/1405/1105003.html
半步多欲望传说（五百九十一章全）,http://cl.koco.pw/htm_data/20/1405/1083489.html
荡妇Maggie[完],http://cl.koco.pw/htm_data/20/1411/1250002.html
终生性奴隶[完],http://cl.koco.pw/htm_data/20/1411/1248912.html
催眠情人[完],http://cl.koco.pw/htm_data/20/1411/1277031.html
浪荡风流[九集131节](全),http://cl.koco.pw/htm_data/20/1411/1269351.html
情乱女领导[完],http://cl.koco.pw/htm_data/20/1411/1267014.html
性奴之歌（辽宁女孩的性奴经历）(1-19全)作者：cand,http://cl.koco.pw/htm_data/20/1505/1501230.html
妻子在楼下,http://cl.koco.pw/htm_data/20/1505/1500709.html
我给上司下了春药(1-18章全）,http://cl.koco.pw/htm_data/20/1505/1458565.html
豹女虎男（1-20全）作者：风情才子,http://cl.koco.pw/htm_data/20/1505/1500456.html
8人吹（1-71章完）作者：风中影,http://cl.koco.pw/htm_data/20/1505/1500006.html
火车上玩骚货美女的鞋,http://cl.koco.pw/htm_data/20/1505/1477345.html
收获人妻的小贼（1-12全）作者：chixxxx,http://cl.koco.pw/htm_data/20/1505/1497780.html
明器（1-28全）作者：飞天小猪,http://cl.koco.pw/htm_data/20/1505/1496602.html
蹂躏女刑警 之女子刑警队（七夕情人节58楼跟新中）申请置顶,http://cl.koco.pw/htm_data/20/1308/936027.html
AV女优的爱(AV女优传奇)[全文完],http://cl.koco.pw/htm_data/20/1308/939638.html
A级乳牛[全文完],http://cl.koco.pw/htm_data/20/1308/939633.html
KTV头牌奋斗史[全文完],http://cl.koco.pw/htm_data/20/1308/939611.html
[我牛B闪闪的超能身体] [长篇  共21章] [作者：心宽炮叔],http://cl.koco.pw/htm_data/20/1307/934263.html
龙魂血玉 完结,http://cl.koco.pw/htm_data/20/1307/932492.html
囚妃传[完],http://cl.koco.pw/htm_data/20/1307/931096.html
日出之王[全书完],http://cl.koco.pw/htm_data/20/1307/924267.html
白领情缘(全),http://cl.koco.pw/htm_data/20/0807/158983.html
我分开了他的双腿,http://cl.koco.pw/htm_data/20/0807/154073.html
变性晓薇（1—80）,http://cl.koco.pw/htm_data/20/0806/148130.html
天地之间(全),http://cl.koco.pw/htm_data/20/0806/146156.html
修罗劫    [完],http://cl.koco.pw/htm_data/20/0806/145747.html
铁汉(全),http://cl.koco.pw/htm_data/20/0806/145586.html
铁雪,http://cl.koco.pw/htm_data/20/0801/97670.html
爱情路过广州拐角{全},http://cl.koco.pw/htm_data/20/0801/96627.html
家庭淫魔,http://cl.koco.pw/htm_data/20/0801/96515.html
春天的歌【全】,http://cl.koco.pw/htm_data/20/0801/96509.html
阿芳的遭遇[全],http://cl.koco.pw/htm_data/20/0801/96375.html
执子之手[全],http://cl.koco.pw/htm_data/20/0801/96373.html
绝代艳修之旅(更新完毕),http://cl.koco.pw/htm_data/20/1402/1023126.html
大地原忿(全文完),http://cl.koco.pw/htm_data/20/1402/1020058.html
官场情人（全文完）,http://cl.koco.pw/htm_data/20/1402/1018687.html
堕落之王全集(超长篇未删节精校版)已完版,http://cl.koco.pw/htm_data/20/1402/1002156.html
命运三部曲(全文完),http://cl.koco.pw/htm_data/20/1402/1015256.html
